name,latitude,longitude,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,winddir,sealevelpressure,cloudcover,visibility,severerisk,moonphase,conditions,description
mumbai,18.94,72.835,2020-08-13,30,26,27.8,38.8,26,32.9,25.9,89.1,13,100,16.67,rain,245,1004.2,68.3,2.7,,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2020-08-14,28,25.5,26.8,33.6,25.5,29.8,25.5,92.5,59,100,29.17,rain,229.3,1002.2,76,2.6,,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2020-08-15,29.1,25,27.6,36,25,32.1,25.9,90.8,45,100,20.83,rain,231.1,1001.7,71.1,2.7,,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2020-08-16,29.2,26.2,28,36.8,26.2,33.6,26.1,89.2,8,100,12.5,rain,244.6,1002.7,69.3,2.7,,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2020-08-17,28.7,26,27.3,35,26,31.2,25.8,91.7,33,100,20.83,rain,248.8,1002.5,71.3,2.6,,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2020-08-18,30,26,27.4,37.4,26,30.9,25.4,89.4,24,100,16.67,rain,237.6,1004,72.3,2.5,,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
mumbai,18.94,72.835,2020-08-19,30,26,27.9,37,26,32.4,25.4,86.7,8,100,12.5,rain,239.2,1003.7,69.8,2.6,,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
mumbai,18.94,72.835,2020-08-20,28,25.6,27.4,34.2,25.6,31.7,25.9,91.8,32,100,20.83,rain,238.2,1002.6,71,2.6,,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2020-08-21,28,25,26.6,33.6,25,29.1,25.6,94.1,63,100,20.83,rain,237.2,1003.8,73.7,2.2,,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2020-08-22,29,26,27.5,36.4,26,31.8,25.9,91,31,100,20.83,rain,231.9,1004.6,74.8,2.5,,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2020-08-23,30,27,28.2,37,30.6,33.7,25.8,86.9,4,100,4.17,rain,226.7,1005.1,69.2,3,,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
mumbai,18.94,72.835,2020-08-24,30.3,25,28.3,37.6,25,33.6,25.7,86.4,8,100,8.33,rain,223.9,1005.9,71.5,3.2,,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2020-08-25,30.9,25.4,28.4,39.2,25.4,33.8,25.6,84.8,12,100,8.33,rain,230,1008.1,71.6,3.2,,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2020-08-26,30.7,26,28.3,37.4,26,33.2,25.2,83.3,0.2,100,4.17,rain,231.2,1008.5,64.7,3.3,,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
mumbai,18.94,72.835,2020-08-27,30.3,26.5,28.5,37.6,26.5,33.5,25.1,82,1,100,4.17,rain,236.2,1007.3,69.9,3.3,,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
mumbai,18.94,72.835,2020-08-28,27.3,25,26.4,31.9,25,27.9,25,92.5,67,100,25,rain,224.6,1005.6,74.1,2.3,,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2020-08-29,27.1,25.1,26.1,31.4,25.1,26.7,25.2,95.2,54,100,29.17,rain,241,1005.1,74.2,2.5,,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2020-08-30,28.1,24.9,26.3,33.7,24.9,28,25.2,93.3,58,100,25,rain,237.8,1005.3,85.8,2.6,,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2020-08-31,30.1,25,27.3,39,25,31,25.2,88.6,21,100,12.5,rain,225.7,1007.2,76.4,2.8,,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2020-09-01,30.3,25,27.4,36.7,25,30.7,25.1,87.2,10,100,4.17,rain,261.4,1008.9,68.3,3.2,,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
mumbai,18.94,72.835,2020-09-02,31.1,25.8,28.5,38.9,25.8,33.7,25.7,85.5,0,0,0,,297.7,1008.2,62.2,3.3,,0.5,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-09-03,31.7,26.9,29,40.7,30.5,34.9,25.5,82,0,0,0,,325.2,1007.1,57,3.2,,0.53,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-09-04,33,26.2,29.7,43.3,26.2,36.4,25.6,79.1,0.1,100,4.17,rain,292.1,1006.1,48,3.3,,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
mumbai,18.94,72.835,2020-09-05,32.7,26,30.1,44.7,26,38.3,26.7,82.6,6.9,100,4.17,rain,272.7,1005.3,44.6,2.7,,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
mumbai,18.94,72.835,2020-09-06,32.6,27.9,30.4,45.9,31.9,40.3,27.5,84.8,0.4,100,4.17,rain,318.3,1004.4,65.1,2.4,,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
mumbai,18.94,72.835,2020-09-07,31.7,26,28.7,39.4,26,33.9,25.6,83.4,11,100,8.33,rain,288.8,1006.1,64.5,3.2,,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2020-09-08,32.7,26.8,29.7,41.6,30.3,36.1,25.6,79.3,0,0,0,,312.9,1006.7,62.5,3.7,,0.7,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-09-09,32.7,28,30.1,46.2,33.1,38.8,26.8,82.6,6,100,4.17,rain,322.6,1004.9,55.3,3.2,,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
mumbai,18.94,72.835,2020-09-10,32,27.5,29.6,40.6,32,36.7,26.1,81.5,0,0,0,,277.4,1003.3,57.2,3.5,,0.75,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-09-11,32.7,26,28.9,43.3,26,34.7,25.9,84.4,10,100,4.17,rain,81.2,1002.5,61.4,3.3,,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
mumbai,18.94,72.835,2020-09-12,32,26,28.2,38.8,26,32.6,25.4,85.2,14,100,12.5,rain,169.2,1003.9,59.1,3,,0.83,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.
mumbai,18.94,72.835,2020-09-13,31.3,26,28.3,38.6,26,32.7,25.3,84.4,13,100,12.5,rain,229.1,1006.4,65.7,3.4,,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
mumbai,18.94,72.835,2020-09-14,30.6,26,27.6,38,26,31.3,25.1,86.8,7,100,4.17,rain,178.8,1006.3,68.3,3.1,,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
mumbai,18.94,72.835,2020-09-15,31,25.8,27.7,37.7,25.8,31,25.2,86.5,2,100,4.17,rain,240.8,1006.1,64.4,3.3,,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
mumbai,18.94,72.835,2020-09-16,30,26,27.7,37.4,26,32,25.7,88.9,5,100,4.17,rain,268.3,1006.4,61.4,3.1,,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2020-09-17,28.4,25.8,27.3,34.6,25.8,30.8,25.5,90.2,10.6,100,8.33,rain,256.6,1006.8,69.7,3.1,,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
mumbai,18.94,72.835,2020-09-18,29,25.6,27,34.2,25.6,29.9,25.3,90.4,0.4,100,4.17,rain,171.8,1005.9,66.2,2.9,,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
mumbai,18.94,72.835,2020-09-19,30,25.9,27.4,37,25.9,31.1,26.1,92.7,12,100,8.33,rain,247.8,1003.6,66.9,2.6,,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
mumbai,18.94,72.835,2020-09-20,32.4,26.2,28.9,39.6,26.2,34.4,25.4,82,0,0,0,,299.3,1001.6,58.7,3.4,,0.1,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-09-21,31.6,25,28.1,40.4,25,33.2,26.3,90.4,16,100,4.17,rain,182.3,1000.4,68.9,2.8,,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
mumbai,18.94,72.835,2020-09-22,28,25.9,26.7,33.2,25.9,29,25.8,95,135,100,16.67,rain,272.6,1000.7,72.5,2.3,,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
mumbai,18.94,72.835,2020-09-23,28,24.9,26,34.6,24.9,26.7,25.7,98.2,266,100,33.33,rain,251.7,1002.7,76.3,1.9,,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
mumbai,18.94,72.835,2020-09-24,30.2,24.9,27.4,38.3,24.9,31.3,25.8,91.6,0.5,100,4.17,rain,181.9,1006.7,67.7,2.9,,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
mumbai,18.94,72.835,2020-09-25,30,26,28,37,26,32.8,25.6,86.9,0,0,0,,251.8,1007.6,61.5,3.1,,0.27,Partially cloudy,Partly cloudy throughout the day.
mumbai,18.94,72.835,2020-09-26,31.6,26.9,29,38.1,29.7,33.5,24.2,75.7,0,0,0,,266,1007.3,50.1,3.7,,0.31,Partially cloudy,Partly cloudy throughout the day.
